日付,ロット番号,塗布長,種別,号機,コーター部温度,コーター部相対湿度,ポンプ圧力,乾燥ゾーン1温度,乾燥ゾーン2温度,UV照度,ランプ点灯時間,チャンバー内O2濃度,UVロール温度,ブリードアウト
2026-03-27,SC20260327-0173,500m,製造,YC-08,28.21,50.7,0.900,120.08,122.10,1020.4,964,0.01100,89.05,FALSE
2026-03-27,SC20260327-0174,1000m,製造,YC-08,28.22,50.8,0.902,120.10,122.12,1020.6,965,0.01100,89.05,FALSE
2026-03-27,SC20260327-0175,1200m,製造,YC-08,28.20,50.9,0.904,120.00,122.15,1020.8,966,0.01100,89.07,FALSE
2026-03-27,SC20260327-0176,1500m,製造,YC-08,28.21,50.5,0.906,120.02,122.00,1021.0,967,0.01100,89.05,FALSE
2026-03-27,SC20260327-0177,500m,製造,YC-08,28.22,50.6,0.900,120.04,122.03,1021.2,968,0.01100,89.05,FALSE
2026-03-27,SC20260327-0178,1000m,製造,YC-08,28.20,50.7,0.902,120.06,122.05,1021.4,969,0.01100,89.05,FALSE
2026-03-27,SC20260327-0179,1200m,製造,YC-08,28.21,50.8,0.904,120.08,122.08,1021.6,970,0.01100,89.05,FALSE
2026-03-27,SC20260327-0180,1500m,製造,YC-08,28.22,50.9,0.906,120.10,122.10,1021.8,971,0.01100,89.05,FALSE
2026-03-27,SC20260327-0181,500m,製造,YC-08,28.20,50.5,0.900,120.00,122.12,1020.2,972,0.01100,89.05,FALSE
2026-03-27,SC20260327-0182,1000m,製造,YC-08,28.21,50.6,0.902,120.02,122.15,1020.4,973,0.01100,89.05,FALSE
2026-03-27,SC20260327-0183,1200m,製造,YC-08,28.22,50.7,0.904,120.04,122.00,1020.6,974,0.01100,89.05,FALSE
2026-03-27,SC20260327-0184,1500m,製造,YC-08,28.20,50.8,0.906,120.06,122.03,1020.8,975,0.01100,89.05,FALSE
2026-03-27,SC20260327-0185,500m,試作品,YC-08,28.21,50.9,0.900,120.08,122.05,1021.0,976,0.01100,89.05,FALSE
2026-03-27,SC20260327-0186,1000m,製造,YC-08,28.22,50.5,0.902,120.10,122.08,1021.2,977,0.01100,89.05,FALSE
2026-03-27,SC20260327-0187,1200m,製造,YC-08,28.20,50.6,0.904,120.00,122.10,1021.4,978,0.01100,89.05,FALSE
2026-03-27,SC20260327-0188,1500m,製造,YC-08,28.21,50.7,0.906,120.02,122.12,1021.6,979,0.01100,89.05,FALSE
2026-03-27,SC20260327-0189,500m,製造,YC-08,28.22,50.8,0.900,120.04,122.15,1021.8,980,0.01100,89.05,FALSE
2026-03-27,SC20260327-0190,1000m,製造,YC-08,28.20,50.9,0.902,120.06,122.00,1020.2,981,0.01100,89.05,FALSE
2026-03-27,SC20260327-0191,1200m,製造,YC-08,28.21,50.5,0.904,120.08,122.03,1020.4,982,0.01100,89.05,FALSE
2026-03-27,SC20260327-0192,1500m,製造,YC-08,28.22,50.6,0.906,120.10,122.05,1020.6,983,0.01100,89.05,FALSE
2026-03-27,SC20260327-0193,500m,製造,YC-08,28.20,50.7,0.900,120.00,122.08,1020.8,984,0.01100,89.05,FALSE
2026-03-27,SC20260327-0194,1000m,製造,YC-08,28.21,50.8,0.902,120.02,122.10,1021.0,985,0.01100,89.07,FALSE
2026-03-27,SC20260327-0195,1200m,製造,YC-08,28.22,50.9,0.904,120.04,122.12,1021.2,986,0.01100,89.05,FALSE
2026-03-27,SC20260327-0196,1500m,製造,YC-08,28.20,50.5,0.906,120.06,122.15,1021.4,987,0.01100,89.05,FALSE
2026-03-27,SC20260327-0197,500m,製造,YC-08,28.21,50.6,0.900,120.08,122.00,1021.6,988,0.01100,89.05,FALSE
2026-03-27,SC20260327-0198,1000m,製造,YC-08,28.22,50.7,0.902,120.10,122.03,1021.8,989,0.01100,89.05,FALSE
2026-03-27,SC20260327-0199,1200m,製造,YC-08,28.20,50.8,0.904,120.00,122.05,1020.2,990,0.01100,89.05,FALSE
2026-03-27,SC20260327-0200,1500m,製造,YC-08,28.21,50.9,0.906,120.02,122.08,1020.4,991,0.01100,89.05,FALSE
2026-03-27,SC20260327-0201,500m,製造,YC-08,28.22,50.5,0.900,120.04,122.10,1020.6,992,0.01100,89.05,FALSE
2026-03-27,SC20260327-0202,1000m,試作品,YC-08,28.20,50.6,0.902,120.06,122.12,1020.8,993,0.01100,89.05,FALSE
2026-03-27,SC20260327-0203,1200m,製造,YC-08,28.21,50.7,0.904,120.08,122.15,1021.0,994,0.01100,89.05,FALSE
2026-03-27,SC20260327-0204,1500m,製造,YC-08,28.22,50.8,0.906,120.10,122.00,1021.2,995,0.01100,89.05,FALSE
2026-03-27,SC20260327-0205,500m,製造,YC-08,28.20,50.9,0.900,120.00,122.03,1021.4,996,0.01100,89.05,FALSE
2026-03-27,SC20260327-0206,1000m,製造,YC-08,28.21,50.5,0.902,120.02,122.05,1021.6,997,0.01100,89.05,FALSE
2026-03-27,SC20260327-0207,1200m,製造,YC-08,28.22,50.6,0.904,120.04,122.08,1021.8,998,0.01100,89.05,FALSE
2026-03-27,SC20260327-0208,1500m,製造,YC-08,28.20,50.7,0.906,120.06,122.10,1020.2,999,0.01100,89.05,FALSE
2026-03-27,SC20260327-0209,500m,製造,YC-08,28.21,50.8,0.900,120.08,122.12,1020.4,1000,0.01100,89.05,FALSE
2026-03-27,SC20260327-0210,1000m,製造,YC-08,28.22,50.9,0.902,120.10,122.15,1020.6,1001,0.01100,89.05,FALSE
2026-03-27,SC20260327-0211,1200m,製造,YC-08,28.20,50.5,0.904,120.00,122.00,1020.8,1002,0.01100,89.05,FALSE
2026-03-27,SC20260327-0212,1500m,製造,YC-08,28.21,50.6,0.906,120.02,122.03,1021.0,1003,0.01100,89.05,FALSE
2026-03-27,SC20260327-0213,500m,製造,YC-08,28.22,50.7,0.900,120.04,122.05,1021.2,1004,0.01100,89.07,FALSE
2026-03-27,SC20260327-0214,1000m,製造,YC-08,28.20,50.8,0.902,120.06,122.08,1021.4,1005,0.01100,89.05,FALSE
2026-03-27,SC20260327-0215,1200m,製造,YC-08,28.21,50.9,0.904,120.08,122.10,1021.6,1006,0.01100,89.05,FALSE
2026-03-27,SC20260327-0216,1500m,製造,YC-08,28.22,50.5,0.906,120.10,122.12,1021.8,1007,0.01100,89.05,FALSE
2026-03-27,SC20260327-0217,500m,製造,YC-08,28.20,50.6,0.900,120.00,122.15,1020.2,1008,0.01100,89.05,FALSE
2026-03-27,SC20260327-0218,1000m,製造,YC-08,28.21,50.7,0.902,120.02,122.00,1020.4,1009,0.01100,89.05,FALSE
2026-03-27,SC20260327-0219,1200m,試作品,YC-08,28.22,50.8,0.904,120.04,122.03,1020.6,1010,0.01100,89.05,FALSE
2026-03-27,SC20260327-0220,1500m,製造,YC-08,28.20,50.9,0.906,120.06,122.05,1020.8,1011,0.01100,89.05,FALSE
2026-03-27,SC20260327-0221,500m,製造,YC-08,28.21,50.5,0.900,120.08,122.08,1021.0,1012,0.01100,89.05,FALSE
2026-03-27,SC20260327-0222,1000m,製造,YC-08,28.22,50.6,0.902,120.10,122.10,1021.2,1013,0.01100,89.05,FALSE
2026-03-27,SC20260327-0223,1200m,製造,YC-08,28.20,50.7,0.904,120.00,122.12,1021.4,1014,0.01100,89.05,FALSE
2026-03-27,SC20260327-0224,1500m,製造,YC-08,28.21,50.8,0.906,120.02,122.15,1021.6,1015,0.01100,89.05,FALSE
2026-03-27,SC20260327-0225,500m,製造,YC-08,28.22,50.9,0.900,120.04,122.00,1021.8,1016,0.01100,89.05,FALSE
2026-03-27,SC20260327-0226,1000m,製造,YC-08,28.20,50.5,0.902,120.06,122.03,1020.2,1017,0.01100,89.05,FALSE
2026-03-27,SC20260327-0227,1200m,製造,YC-08,28.21,50.6,0.904,120.08,122.05,1020.4,1018,0.01100,89.05,FALSE
2026-03-27,SC20260327-0228,1500m,製造,YC-08,28.22,50.7,0.906,120.10,122.08,1020.6,1019,0.01100,89.05,FALSE
2026-03-27,SC20260327-0229,500m,製造,YC-08,28.20,50.8,0.900,120.00,122.10,1020.8,1020,0.01100,89.05,FALSE
2026-03-27,SC20260327-0230,1000m,製造,YC-08,28.21,50.9,0.902,120.02,122.12,1021.0,1021,0.01100,89.05,FALSE
2026-03-27,SC20260327-0231,1200m,製造,YC-08,28.22,50.5,0.904,120.04,122.15,1021.2,1022,0.01100,89.05,FALSE
2026-03-27,SC20260327-0232,1500m,製造,YC-08,28.20,50.6,0.906,120.06,122.00,1021.4,1023,0.01100,89.07,FALSE
2026-03-27,SC20260327-0233,500m,製造,YC-08,28.21,50.7,0.900,120.08,122.03,1021.6,1024,0.01100,89.05,FALSE
2026-03-27,SC20260327-0234,1000m,製造,YC-08,28.22,50.8,0.902,120.10,122.05,1021.8,1025,0.01100,89.05,FALSE
2026-03-28,SC20260328-0001,1200m,製造,YC-08,28.20,50.5,0.900,120.00,122.00,1020.2,1026,0.01100,89.05,FALSE
2026-03-28,SC20260328-0002,1500m,試作品,YC-08,28.21,50.6,0.902,120.02,122.03,1020.4,1027,0.01100,89.05,FALSE
2026-03-28,SC20260328-0003,500m,製造,YC-08,28.22,50.7,0.904,120.04,122.05,1020.6,1028,0.01100,89.05,FALSE
2026-03-28,SC20260328-0004,1000m,製造,YC-08,28.20,50.8,0.906,120.06,122.08,1020.8,1029,0.01100,89.05,FALSE
2026-03-28,SC20260328-0005,1200m,製造,YC-08,28.21,50.9,0.900,120.08,122.10,1021.0,1030,0.01100,89.05,FALSE
2026-03-28,SC20260328-0006,1500m,製造,YC-08,28.22,50.5,0.902,120.10,122.12,1021.2,1031,0.01100,89.05,FALSE
2026-03-28,SC20260328-0007,500m,製造,YC-08,28.20,50.6,0.904,120.00,122.15,1021.4,1032,0.01100,89.05,FALSE
2026-03-28,SC20260328-0008,1000m,製造,YC-08,28.21,50.7,0.906,120.02,122.00,1021.6,1033,0.01100,89.05,FALSE
2026-03-28,SC20260328-0009,1200m,製造,YC-08,28.22,50.8,0.900,120.04,122.03,1021.8,1034,0.01100,89.05,FALSE
2026-03-28,SC20260328-0010,1500m,製造,YC-08,28.20,50.9,0.902,120.06,122.05,1020.2,1035,0.01100,89.05,FALSE
2026-03-28,SC20260328-0011,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.08,1020.4,1036,0.01100,89.05,FALSE
2026-03-28,SC20260328-0012,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.10,1020.6,1037,0.01100,89.05,FALSE
2026-03-28,SC20260328-0013,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.12,1020.8,1038,0.01100,89.05,FALSE
2026-03-28,SC20260328-0014,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.15,1021.0,1039,0.01100,89.05,FALSE
2026-03-28,SC20260328-0015,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.00,1021.2,1040,0.01100,89.05,FALSE
2026-03-28,SC20260328-0016,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.03,1021.4,1041,0.01100,89.05,FALSE
2026-03-28,SC20260328-0017,1200m,製造,YC-08,28.21,50.6,0.900,120.08,122.05,1021.6,1042,0.01100,89.07,FALSE
2026-03-28,SC20260328-0018,1500m,製造,YC-08,28.22,50.7,0.902,120.10,122.08,1021.8,1043,0.01100,89.05,FALSE
2026-03-28,SC20260328-0019,500m,試作品,YC-08,28.20,50.8,0.904,120.00,122.10,1020.2,1044,0.01100,89.05,FALSE
2026-03-28,SC20260328-0020,1000m,製造,YC-08,28.21,50.9,0.906,120.02,122.12,1020.4,1045,0.01100,89.05,FALSE
2026-03-28,SC20260328-0021,1200m,製造,YC-08,28.22,50.5,0.900,120.04,122.15,1020.6,1046,0.01100,89.05,FALSE
2026-03-28,SC20260328-0022,1500m,製造,YC-08,28.20,50.6,0.902,120.06,122.00,1020.8,1047,0.01100,89.05,FALSE
2026-03-28,SC20260328-0023,500m,製造,YC-08,28.21,50.7,0.904,120.08,122.03,1021.0,1048,0.01100,89.05,FALSE
2026-03-28,SC20260328-0024,1000m,製造,YC-08,28.22,50.8,0.906,120.10,122.05,1021.2,1049,0.01100,89.05,FALSE
2026-03-28,SC20260328-0025,1200m,製造,YC-08,28.20,50.9,0.900,120.00,122.08,1021.4,1050,0.01100,89.05,FALSE
2026-03-28,SC20260328-0026,1500m,製造,YC-08,28.21,50.5,0.902,120.02,122.10,1021.6,1051,0.01100,89.05,FALSE
2026-03-28,SC20260328-0027,500m,製造,YC-08,28.22,50.6,0.904,120.04,122.12,1021.8,1052,0.01100,89.05,FALSE
2026-03-28,SC20260328-0028,1000m,製造,YC-08,28.20,50.7,0.906,120.06,122.15,1020.2,1053,0.01100,89.05,FALSE
2026-03-28,SC20260328-0029,1200m,製造,YC-08,28.21,50.8,0.900,120.08,122.00,1020.4,1054,0.01100,89.05,FALSE
2026-03-28,SC20260328-0030,1500m,製造,YC-08,28.22,50.9,0.902,120.10,122.03,1020.6,1055,0.01100,89.05,FALSE
2026-03-28,SC20260328-0031,500m,製造,YC-08,28.20,50.5,0.904,120.00,122.05,1020.8,1056,0.01100,89.05,FALSE
2026-03-28,SC20260328-0032,1000m,製造,YC-08,28.21,50.6,0.906,120.02,122.08,1021.0,1057,0.01100,89.05,FALSE
2026-03-28,SC20260328-0033,1200m,製造,YC-08,28.22,50.7,0.900,120.04,122.10,1021.2,1058,0.01100,89.05,FALSE
2026-03-28,SC20260328-0034,1500m,製造,YC-08,28.20,50.8,0.902,120.06,122.12,1021.4,1059,0.01100,89.05,FALSE
2026-03-28,SC20260328-0035,500m,製造,YC-08,28.21,50.9,0.904,120.08,122.15,1021.6,1060,0.01100,89.05,FALSE
2026-03-28,SC20260328-0036,1000m,試作品,YC-08,28.22,50.5,0.906,120.10,122.00,1021.8,1061,0.01100,89.07,FALSE
2026-03-28,SC20260328-0037,1200m,製造,YC-08,28.20,50.6,0.900,120.00,122.03,1020.2,1062,0.01100,89.05,FALSE
2026-03-28,SC20260328-0038,1500m,製造,YC-08,28.21,50.7,0.902,120.02,122.05,1020.4,1063,0.01100,89.05,FALSE
2026-03-28,SC20260328-0039,500m,製造,YC-08,28.22,50.8,0.904,120.04,122.08,1020.6,1064,0.01100,89.05,FALSE
2026-03-28,SC20260328-0040,1000m,製造,YC-08,28.20,50.9,0.906,120.06,122.10,1020.8,1065,0.01100,89.05,FALSE
2026-03-28,SC20260328-0041,1200m,製造,YC-08,28.21,50.5,0.900,120.08,122.12,1021.0,1066,0.01100,89.05,FALSE
2026-03-28,SC20260328-0042,1500m,製造,YC-08,28.22,50.6,0.902,120.10,122.15,1021.2,1067,0.01100,89.05,FALSE
2026-03-28,SC20260328-0043,500m,製造,YC-08,28.20,50.7,0.904,120.00,122.00,1021.4,1068,0.01100,89.05,FALSE
2026-03-28,SC20260328-0044,1000m,製造,YC-08,28.21,50.8,0.906,120.02,122.03,1021.6,1069,0.01100,89.05,FALSE
2026-03-28,SC20260328-0045,1200m,製造,YC-08,28.22,50.9,0.900,120.04,122.05,1021.8,1070,0.01100,89.05,FALSE
2026-03-28,SC20260328-0046,1500m,製造,YC-08,28.20,50.5,0.902,120.06,122.08,1020.2,1071,0.01100,89.05,FALSE
2026-03-28,SC20260328-0047,500m,製造,YC-08,28.21,50.6,0.904,120.08,122.10,1020.4,1072,0.01100,89.05,FALSE
2026-03-28,SC20260328-0048,1000m,製造,YC-08,28.22,50.7,0.906,120.10,122.12,1020.6,1073,0.01100,89.05,FALSE
2026-03-28,SC20260328-0049,1200m,製造,YC-08,28.20,50.8,0.900,120.00,122.15,1020.8,1074,0.01100,89.05,FALSE
2026-03-28,SC20260328-0050,1500m,製造,YC-08,28.21,50.9,0.902,120.02,122.00,1021.0,1075,0.01100,89.05,FALSE
2026-03-28,SC20260328-0051,500m,製造,YC-08,28.22,50.5,0.904,120.04,122.03,1021.2,1076,0.01100,89.05,FALSE
2026-03-28,SC20260328-0052,1000m,製造,YC-08,28.20,50.6,0.906,120.06,122.05,1021.4,1077,0.01100,89.05,FALSE
2026-03-28,SC20260328-0053,1200m,試作品,YC-08,28.21,50.7,0.900,120.08,122.08,1021.6,1078,0.01100,89.05,FALSE
2026-03-28,SC20260328-0054,1500m,製造,YC-08,28.22,50.8,0.902,120.10,122.10,1021.8,1079,0.01100,89.05,FALSE
2026-03-28,SC20260328-0055,500m,製造,YC-08,28.20,50.9,0.904,120.00,122.12,1020.2,1080,0.01100,89.07,FALSE
2026-03-28,SC20260328-0056,1000m,製造,YC-08,28.21,50.5,0.906,120.02,122.15,1020.4,1081,0.01100,89.05,FALSE
2026-03-28,SC20260328-0057,1200m,製造,YC-08,28.22,50.6,0.900,120.04,122.00,1020.6,1082,0.01100,89.05,FALSE
2026-03-28,SC20260328-0058,1500m,製造,YC-08,28.20,50.7,0.902,120.06,122.03,1020.8,1083,0.01100,89.05,FALSE
2026-03-28,SC20260328-0059,500m,製造,YC-08,28.21,50.8,0.904,120.08,122.05,1021.0,1084,0.01100,89.05,FALSE
2026-03-28,SC20260328-0060,1000m,製造,YC-08,28.22,50.9,0.906,120.10,122.08,1021.2,1085,0.01100,89.05,FALSE
2026-03-28,SC20260328-0061,1200m,製造,YC-08,28.20,50.5,0.900,120.00,122.10,1021.4,1086,0.01100,89.05,FALSE
2026-03-28,SC20260328-0062,1500m,製造,YC-08,28.21,50.6,0.902,120.02,122.12,1021.6,1087,0.01100,89.05,FALSE
2026-03-28,SC20260328-0063,500m,製造,YC-08,28.22,50.7,0.904,120.04,122.15,1021.8,1088,0.01100,89.05,FALSE
2026-03-28,SC20260328-0064,1000m,製造,YC-08,28.20,50.8,0.906,120.06,122.00,1020.2,1089,0.01100,89.05,FALSE
2026-03-28,SC20260328-0065,1200m,製造,YC-08,28.21,50.9,0.900,120.08,122.03,1020.4,1090,0.01100,89.05,FALSE
2026-03-28,SC20260328-0066,1500m,製造,YC-08,28.22,50.5,0.902,120.10,122.05,1020.6,1091,0.01100,89.05,FALSE
2026-03-28,SC20260328-0067,500m,製造,YC-08,28.20,50.6,0.904,120.00,122.08,1020.8,1092,0.01100,89.05,FALSE
2026-03-28,SC20260328-0068,1000m,製造,YC-08,28.21,50.7,0.906,120.02,122.10,1021.0,1093,0.01100,89.05,FALSE
2026-03-28,SC20260328-0069,1200m,製造,YC-08,28.22,50.8,0.900,120.04,122.12,1021.2,1094,0.01100,89.05,FALSE
2026-03-28,SC20260328-0070,1500m,試作品,YC-08,28.20,50.9,0.902,120.06,122.15,1021.4,1095,0.01100,89.05,FALSE
2026-03-28,SC20260328-0071,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.00,1021.6,1096,0.01100,89.05,FALSE
2026-03-28,SC20260328-0072,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.03,1021.8,1097,0.01100,89.05,FALSE
2026-03-28,SC20260328-0073,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.05,1020.2,1098,0.01100,89.05,FALSE
2026-03-28,SC20260328-0074,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.08,1020.4,1099,0.01100,89.07,FALSE
2026-03-28,SC20260328-0075,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.10,1020.6,1100,0.01100,89.05,FALSE
2026-03-28,SC20260328-0076,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.12,1020.8,1101,0.01100,89.05,FALSE
2026-03-28,SC20260328-0077,1200m,製造,YC-08,28.21,50.6,0.900,120.08,122.15,1021.0,1102,0.01100,89.05,FALSE
2026-03-28,SC20260328-0078,1500m,製造,YC-08,28.22,50.7,0.902,120.10,122.00,1021.2,1103,0.01100,89.05,FALSE
2026-03-28,SC20260328-0079,500m,製造,YC-08,28.20,50.8,0.904,120.00,122.03,1021.4,1104,0.01100,89.05,FALSE
2026-03-28,SC20260328-0080,1000m,製造,YC-08,28.21,50.9,0.906,120.02,122.05,1021.6,1105,0.01100,89.05,FALSE
2026-03-28,SC20260328-0081,1200m,製造,YC-08,28.22,50.5,0.900,120.04,122.08,1021.8,1106,0.01100,89.05,FALSE
2026-03-28,SC20260328-0082,1500m,製造,YC-08,28.20,50.6,0.902,120.06,122.10,1020.2,1107,0.01100,89.05,FALSE
2026-03-28,SC20260328-0083,500m,製造,YC-08,28.21,50.7,0.904,120.08,122.12,1020.4,1108,0.01100,89.05,FALSE
2026-03-28,SC20260328-0084,1000m,製造,YC-08,28.22,50.8,0.906,120.10,122.15,1020.6,1109,0.01100,89.05,FALSE
2026-03-28,SC20260328-0085,1200m,製造,YC-08,28.20,50.9,0.900,120.00,122.00,1020.8,1110,0.01100,89.05,FALSE
2026-03-28,SC20260328-0086,1500m,製造,YC-08,28.21,50.5,0.902,120.02,122.03,1021.0,1111,0.01100,89.05,FALSE
2026-03-28,SC20260328-0087,500m,試作品,YC-08,28.22,50.6,0.904,120.04,122.05,1021.2,1112,0.01100,89.05,FALSE
2026-03-28,SC20260328-0088,1000m,製造,YC-08,28.20,50.7,0.906,120.06,122.08,1021.4,1113,0.01100,89.05,FALSE
2026-03-28,SC20260328-0089,1200m,製造,YC-08,28.21,50.8,0.900,120.08,122.10,1021.6,1114,0.01100,89.05,FALSE
2026-03-28,SC20260328-0090,1500m,製造,YC-08,28.22,50.9,0.902,120.10,122.12,1021.8,1115,0.01100,89.05,FALSE
2026-03-28,SC20260328-0091,500m,製造,YC-08,28.20,50.5,0.904,120.00,122.15,1020.2,1116,0.01100,89.05,FALSE
2026-03-28,SC20260328-0092,1000m,製造,YC-08,28.21,50.6,0.906,120.02,122.00,1020.4,1117,0.01100,89.05,FALSE
2026-03-28,SC20260328-0093,1200m,製造,YC-08,28.22,50.7,0.900,120.04,122.03,1020.6,1118,0.01100,89.07,FALSE
2026-03-28,SC20260328-0094,1500m,製造,YC-08,28.20,50.8,0.902,120.06,122.05,1020.8,1119,0.01100,89.05,FALSE
2026-03-28,SC20260328-0095,500m,製造,YC-08,28.21,50.9,0.904,120.08,122.08,1021.0,1120,0.01100,89.05,FALSE
2026-03-28,SC20260328-0096,1000m,製造,YC-08,28.22,50.5,0.906,120.10,122.10,1021.2,1121,0.01100,89.05,FALSE
2026-03-28,SC20260328-0097,1200m,製造,YC-08,28.20,50.6,0.900,120.00,122.12,1021.4,1122,0.01100,89.05,FALSE
2026-03-28,SC20260328-0098,1500m,製造,YC-08,28.21,50.7,0.902,120.02,122.15,1021.6,1123,0.01100,89.05,FALSE
2026-03-28,SC20260328-0099,500m,製造,YC-08,28.22,50.8,0.904,120.04,122.00,1021.8,1124,0.01100,89.05,FALSE
2026-03-28,SC20260328-0100,1000m,製造,YC-08,28.20,50.9,0.906,120.06,122.03,1020.2,1125,0.01100,89.05,FALSE
2026-03-28,SC20260328-0101,1200m,製造,YC-08,28.21,50.5,0.900,120.08,122.05,1020.4,1126,0.01100,89.05,FALSE
2026-03-28,SC20260328-0102,1500m,製造,YC-08,28.22,50.6,0.902,120.10,122.08,1020.6,1127,0.01100,89.05,FALSE
2026-03-28,SC20260328-0103,500m,製造,YC-08,28.20,50.7,0.904,120.00,122.10,1020.8,1128,0.01100,89.05,FALSE
2026-03-28,SC20260328-0104,1000m,試作品,YC-08,28.21,50.8,0.906,120.02,122.12,1021.0,1129,0.01100,89.05,FALSE
2026-03-28,SC20260328-0105,1200m,製造,YC-08,28.22,50.9,0.900,120.04,122.15,1021.2,1130,0.01100,89.05,FALSE
2026-03-28,SC20260328-0106,1500m,製造,YC-08,28.20,50.5,0.902,120.06,122.00,1021.4,1131,0.01100,89.05,FALSE
2026-03-28,SC20260328-0107,500m,製造,YC-08,28.21,50.6,0.904,120.08,122.03,1021.6,1132,0.01100,89.05,FALSE
2026-03-28,SC20260328-0108,1000m,製造,YC-08,28.22,50.7,0.906,120.10,122.05,1021.8,1133,0.01100,89.05,FALSE
2026-03-28,SC20260328-0109,1200m,製造,YC-08,28.20,50.8,0.900,120.00,122.08,1020.2,1134,0.01100,89.05,FALSE
2026-03-28,SC20260328-0110,1500m,製造,YC-08,28.21,50.9,0.902,120.02,122.10,1020.4,1135,0.01100,89.05,FALSE
2026-03-28,SC20260328-0111,500m,製造,YC-08,28.22,50.5,0.904,120.04,122.12,1020.6,1136,0.01100,89.05,FALSE
2026-03-28,SC20260328-0112,1000m,製造,YC-08,28.20,50.6,0.906,120.06,122.15,1020.8,1137,0.01100,89.07,FALSE
2026-03-28,SC20260328-0113,1200m,製造,YC-08,28.21,50.7,0.900,120.08,122.00,1021.0,1138,0.01100,89.05,FALSE
2026-03-28,SC20260328-0114,1500m,製造,YC-08,28.22,50.8,0.902,120.10,122.03,1021.2,1139,0.01100,89.05,FALSE
2026-03-28,SC20260328-0115,500m,製造,YC-08,28.20,50.9,0.904,120.00,122.05,1021.4,1140,0.01100,89.05,FALSE
2026-03-28,SC20260328-0116,1000m,製造,YC-08,28.21,50.5,0.906,120.02,122.08,1021.6,1141,0.01100,89.05,FALSE
2026-03-28,SC20260328-0117,1200m,製造,YC-08,28.22,50.6,0.900,120.04,122.10,1021.8,1142,0.01100,89.05,FALSE
2026-03-28,SC20260328-0118,1500m,製造,YC-08,28.20,50.7,0.902,120.06,122.12,1020.2,1143,0.01100,89.05,FALSE
2026-03-28,SC20260328-0119,500m,製造,YC-08,28.21,50.8,0.904,120.08,122.15,1020.4,1144,0.01100,89.05,FALSE
2026-03-28,SC20260328-0120,1000m,製造,YC-08,28.22,50.9,0.906,120.10,122.00,1020.6,1145,0.01100,89.05,FALSE
2026-03-28,SC20260328-0121,1200m,試作品,YC-08,28.20,50.5,0.900,120.00,122.03,1020.8,1146,0.01100,89.05,FALSE
2026-03-28,SC20260328-0122,1500m,製造,YC-08,28.21,50.6,0.902,120.02,122.05,1021.0,1147,0.01100,89.05,FALSE
2026-03-28,SC20260328-0123,500m,製造,YC-08,28.22,50.7,0.904,120.04,122.08,1021.2,1148,0.01100,89.05,FALSE
2026-03-28,SC20260328-0124,1000m,製造,YC-08,28.20,50.8,0.906,120.06,122.10,1021.4,1149,0.01100,89.05,FALSE
2026-03-28,SC20260328-0125,1200m,製造,YC-08,28.21,50.9,0.900,120.08,122.12,1021.6,1150,0.01100,89.05,FALSE
2026-03-28,SC20260328-0126,1500m,製造,YC-08,28.22,50.5,0.902,120.10,122.15,1021.8,1151,0.01100,89.05,FALSE
2026-03-28,SC20260328-0127,500m,製造,YC-08,28.20,50.6,0.904,120.00,122.00,1020.2,1152,0.01100,89.05,FALSE
2026-03-28,SC20260328-0128,1000m,製造,YC-08,28.21,50.7,0.906,120.02,122.03,1020.4,1153,0.01100,89.05,FALSE
2026-03-28,SC20260328-0129,1200m,製造,YC-08,28.22,50.8,0.900,120.04,122.05,1020.6,1154,0.01100,89.05,FALSE
2026-03-28,SC20260328-0130,1500m,製造,YC-08,28.20,50.9,0.902,120.06,122.08,1020.8,1155,0.01100,89.05,FALSE
2026-03-28,SC20260328-0131,500m,製造,YC-08,28.21,50.5,0.904,120.08,122.10,1021.0,1156,0.01100,89.07,FALSE
2026-03-28,SC20260328-0132,1000m,製造,YC-08,28.22,50.6,0.906,120.10,122.12,1021.2,1157,0.01100,89.05,FALSE
2026-03-28,SC20260328-0133,1200m,製造,YC-08,28.20,50.7,0.900,120.00,122.15,1021.4,1158,0.01100,89.05,FALSE
2026-03-28,SC20260328-0134,1500m,製造,YC-08,28.21,50.8,0.902,120.02,122.00,1021.6,1159,0.01100,89.05,FALSE
2026-03-28,SC20260328-0135,500m,製造,YC-08,28.22,50.9,0.904,120.04,122.03,1021.8,1160,0.01100,89.05,FALSE
2026-03-28,SC20260328-0136,1000m,製造,YC-08,28.20,50.5,0.906,120.06,122.05,1020.2,1161,0.01100,89.05,FALSE
2026-03-28,SC20260328-0137,1200m,製造,YC-08,28.21,50.6,0.900,120.08,122.08,1020.4,1162,0.01100,89.05,FALSE
